Date,BITSTAMP,COINBASE,ITBIT,KRAKEN,avg_btc_price_usd,price_usd
9/13/2011,5.929230648,,,,5.929230648,5.929230648
9/14/2011,5.590797514,,,,5.590797514,5.590797514
9/15/2011,5.094271914,,,,5.094271914,5.094271914
9/16/2011,4.854515047,,,,4.854515047,4.854515047
9/17/2011,4.87,,,,4.87,4.87
9/18/2011,4.839575594,,,,4.839575594,4.839575594
9/19/2011,4.9,,,,4.9,4.9
9/20/2011,5.388053693,,,,5.388053693,5.388053693
9/21/2011,5.706074879,,,,5.706074879,5.706074879
9/22/2011,5.696960456,,,,5.696960456,5.696960456
9/23/2011,5.707098875,,,,5.707098875,5.707098875
9/24/2011,5.722494019,,,,5.722494019,5.722494019
9/25/2011,6.05,,,,6.05,6.05
9/26/2011,5.983073481,,,,5.983073481,5.983073481
9/27/2011,4.895401671,,,,4.895401671,4.895401671
9/28/2011,4.862497703,,,,4.862497703,4.862497703
9/29/2011,4.816344814,,,,4.816344814,4.816344814
9/30/2011,,,,,,
10/1/2011,,,,,,
10/2/2011,,,,,,
10/3/2011,4.847771909,,,,4.847771909,4.847771909
10/4/2011,4.924736813,,,,4.924736813,4.924736813
10/5/2011,5.029418748,,,,5.029418748,5.029418748
10/6/2011,4.908846107,,,,4.908846107,4.908846107
10/7/2011,4.68762891,,,,4.68762891,4.68762891
10/8/2011,4.455535714,,,,4.455535714,4.455535714
10/9/2011,3.89,,,,3.89,3.89
10/10/2011,4.498301898,,,,4.498301898,4.498301898
10/11/2011,3.998964524,,,,3.998964524,3.998964524
10/12/2011,3.943964112,,,,3.943964112,3.943964112
10/13/2011,3.952922793,,,,3.952922793,3.952922793
10/14/2011,4.05,,,,4.05,4.05
10/15/2011,,,,,,
10/16/2011,,,,,,
10/17/2011,3.92,,,,3.92,3.92
10/18/2011,,,,,,
10/19/2011,,,,,,
10/20/2011,2.247550215,,,,2.247550215,2.247550215
10/21/2011,2.240359906,,,,2.240359906,2.240359906
10/22/2011,,,,,,
10/23/2011,,,,,,
10/24/2011,2.929880694,,,,2.929880694,2.929880694
10/25/2011,2.691469107,,,,2.691469107,2.691469107
10/26/2011,2.68341564,,,,2.68341564,2.68341564
10/27/2011,,,,,,
10/28/2011,3.762354535,,,,3.762354535,3.762354535
10/29/2011,3.871268353,,,,3.871268353,3.871268353
10/30/2011,3.670573267,,,,3.670573267,3.670573267
10/31/2011,3.288605057,,,,3.288605057,3.288605057
11/1/2011,3.322460876,,,,3.322460876,3.322460876
11/2/2011,,,,,,
11/3/2011,,,,,,
11/4/2011,3.327357776,,,,3.327357776,3.327357776
11/5/2011,3.131411817,,,,3.131411817,3.131411817
11/6/2011,2.95,,,,2.95,2.95
11/7/2011,,,,,,
11/8/2011,3.08,,,,3.08,3.08
11/9/2011,3.199418941,,,,3.199418941,3.199418941
11/10/2011,3.18938966,,,,3.18938966,3.18938966
11/11/2011,3.3,,,,3.3,3.3
11/12/2011,3.35,,,,3.35,3.35
11/13/2011,3.35,,,,3.35,3.35
11/14/2011,2.758309706,,,,2.758309706,2.758309706
11/15/2011,2.634682921,,,,2.634682921,2.634682921
11/16/2011,2.980807122,,,,2.980807122,2.980807122
11/17/2011,2.782608788,,,,2.782608788,2.782608788
11/18/2011,2.536069652,,,,2.536069652,2.536069652
11/19/2011,2.446127803,,,,2.446127803,2.446127803
11/20/2011,2.37,,,,2.37,2.37
11/21/2011,2.435297738,,,,2.435297738,2.435297738
11/22/2011,2.469267943,,,,2.469267943,2.469267943
11/23/2011,,,,,,
11/24/2011,2.870896695,,,,2.870896695,2.870896695
11/25/2011,3.153054233,,,,3.153054233,3.153054233
11/26/2011,2.77,,,,2.77,2.77
11/27/2011,,,,,,
11/28/2011,2.699216586,,,,2.699216586,2.699216586
11/29/2011,2.773823271,,,,2.773823271,2.773823271
11/30/2011,3.19,,,,3.19,3.19
12/1/2011,3.446789837,,,,3.446789837,3.446789837
12/2/2011,3.147074362,,,,3.147074362,3.147074362
12/3/2011,2.93,,,,2.93,2.93
12/4/2011,,,,,,
12/5/2011,2.951711394,,,,2.951711394,2.951711394
12/6/2011,3.052751216,,,,3.052751216,3.052751216
12/7/2011,3.199352673,,,,3.199352673,3.199352673
12/8/2011,3.167746684,,,,3.167746684,3.167746684
12/9/2011,,,,,,
12/10/2011,3.118595777,,,,3.118595777,3.118595777
12/11/2011,3.277610015,,,,3.277610015,3.277610015
12/12/2011,3.508852287,,,,3.508852287,3.508852287
12/13/2011,3.450160006,,,,3.450160006,3.450160006
12/14/2011,3.441700163,,,,3.441700163,3.441700163
12/15/2011,3.435400327,,,,3.435400327,3.435400327
12/16/2011,3.440601394,,,,3.440601394,3.440601394
12/17/2011,,,,,,
12/18/2011,3.397928749,,,,3.397928749,3.397928749
12/19/2011,3.809668118,,,,3.809668118,3.809668118
12/20/2011,4.570030346,,,,4.570030346,4.570030346
12/21/2011,4.38,,,,4.38,4.38
12/22/2011,4.183818845,,,,4.183818845,4.183818845
12/23/2011,4.186257016,,,,4.186257016,4.186257016
12/24/2011,4.33,,,,4.33,4.33
12/25/2011,4.303975965,,,,4.303975965,4.303975965
12/26/2011,4.296000786,,,,4.296000786,4.296000786
12/27/2011,4.31066493,,,,4.31066493,4.31066493
12/28/2011,4.267895876,,,,4.267895876,4.267895876
12/29/2011,4.348321121,,,,4.348321121,4.348321121
12/30/2011,4.232347531,,,,4.232347531,4.232347531
12/31/2011,4.462125532,,,,4.462125532,4.462125532
1/1/2012,4.896729932,,,,4.896729932,4.896729932
1/2/2012,5,,,,5,5
1/3/2012,5.279640678,,,,5.279640678,5.279640678
1/4/2012,5.297574617,,,,5.297574617,5.297574617
1/5/2012,6.199614198,,,,6.199614198,6.199614198
1/6/2012,6.575772057,,,,6.575772057,6.575772057
1/7/2012,6.8,,,,6.8,6.8
1/8/2012,6.92,,,,6.92,6.92
1/9/2012,6.625530221,,,,6.625530221,6.625530221
1/10/2012,6.633556203,,,,6.633556203,6.633556203
1/11/2012,7.052193742,,,,7.052193742,7.052193742
1/12/2012,7.266704413,,,,7.266704413,7.266704413
1/13/2012,7.043829578,,,,7.043829578,7.043829578
1/14/2012,6.443739606,,,,6.443739606,6.443739606
1/15/2012,7.15,,,,7.15,7.15
1/16/2012,6.8580893,,,,6.8580893,6.8580893
1/17/2012,6.128198053,,,,6.128198053,6.128198053
1/18/2012,6.151760792,,,,6.151760792,6.151760792
1/19/2012,6.251002604,,,,6.251002604,6.251002604
1/20/2012,6.753926371,,,,6.753926371,6.753926371
1/21/2012,6.292081236,,,,6.292081236,6.292081236
1/22/2012,6.16956114,,,,6.16956114,6.16956114
1/23/2012,6.410448954,,,,6.410448954,6.410448954
1/24/2012,6.444235008,,,,6.444235008,6.444235008
1/25/2012,6.237314568,,,,6.237314568,6.237314568
1/26/2012,6.147317517,,,,6.147317517,6.147317517
1/27/2012,5.73890012,,,,5.73890012,5.73890012
1/28/2012,4.91,,,,4.91,4.91
1/29/2012,5.522085376,,,,5.522085376,5.522085376
1/30/2012,5.535672823,,,,5.535672823,5.535672823
1/31/2012,5.783341659,,,,5.783341659,5.783341659
2/1/2012,5.904622589,,,,5.904622589,5.904622589
2/2/2012,6.142813509,,,,6.142813509,6.142813509
2/3/2012,6.112084046,,,,6.112084046,6.112084046
2/4/2012,6.030458825,,,,6.030458825,6.030458825
2/5/2012,5.859222787,,,,5.859222787,5.859222787
2/6/2012,5.546877875,,,,5.546877875,5.546877875
2/7/2012,5.665683221,,,,5.665683221,5.665683221
2/8/2012,5.711624891,,,,5.711624891,5.711624891
2/9/2012,5.776213046,,,,5.776213046,5.776213046
2/10/2012,5.879343348,,,,5.879343348,5.879343348
2/11/2012,5.520054633,,,,5.520054633,5.520054633
2/12/2012,5.725974828,,,,5.725974828,5.725974828
2/13/2012,5.725456933,,,,5.725456933,5.725456933
2/14/2012,5.162083348,,,,5.162083348,5.162083348
2/15/2012,4.95222043,,,,4.95222043,4.95222043
2/16/2012,4.628344213,,,,4.628344213,4.628344213
2/17/2012,4.705286748,,,,4.705286748,4.705286748
2/18/2012,4.407721816,,,,4.407721816,4.407721816
2/19/2012,4.328827575,,,,4.328827575,4.328827575
2/20/2012,4.557542961,,,,4.557542961,4.557542961
2/21/2012,4.450161155,,,,4.450161155,4.450161155
2/22/2012,4.532766303,,,,4.532766303,4.532766303
2/23/2012,4.918766921,,,,4.918766921,4.918766921
2/24/2012,5.147933252,,,,5.147933252,5.147933252
2/25/2012,5.012461604,,,,5.012461604,5.012461604
2/26/2012,4.924205379,,,,4.924205379,4.924205379
2/27/2012,5.057577655,,,,5.057577655,5.057577655
2/28/2012,5.02354974,,,,5.02354974,5.02354974
2/29/2012,4.945015382,,,,4.945015382,4.945015382
3/1/2012,4.99731872,,,,4.99731872,4.99731872
3/2/2012,4.742708081,,,,4.742708081,4.742708081
3/3/2012,4.684421413,,,,4.684421413,4.684421413
3/4/2012,4.795982103,,,,4.795982103,4.795982103
3/5/2012,4.960717738,,,,4.960717738,4.960717738
3/6/2012,4.994590011,,,,4.994590011,4.994590011
3/7/2012,5.07346069,,,,5.07346069,5.07346069
3/8/2012,4.961106982,,,,4.961106982,4.961106982
3/9/2012,5.027924743,,,,5.027924743,5.027924743
3/10/2012,4.857439641,,,,4.857439641,4.857439641
3/11/2012,4.901338941,,,,4.901338941,4.901338941
3/12/2012,4.955224244,,,,4.955224244,4.955224244
3/13/2012,5.057664061,,,,5.057664061,5.057664061
3/14/2012,5.353176438,,,,5.353176438,5.353176438
3/15/2012,5.360376705,,,,5.360376705,5.360376705
3/16/2012,5.357021906,,,,5.357021906,5.357021906
3/17/2012,5.391692355,,,,5.391692355,5.391692355
3/18/2012,5.336614146,,,,5.336614146,5.336614146
3/19/2012,5.074783906,,,,5.074783906,5.074783906
3/20/2012,4.890742035,,,,4.890742035,4.890742035
3/21/2012,4.934808731,,,,4.934808731,4.934808731
3/22/2012,4.872049026,,,,4.872049026,4.872049026
3/23/2012,4.62908467,,,,4.62908467,4.62908467
3/24/2012,4.804406753,,,,4.804406753,4.804406753
3/25/2012,4.582199918,,,,4.582199918,4.582199918
3/26/2012,4.565750635,,,,4.565750635,4.565750635
3/27/2012,4.787344198,,,,4.787344198,4.787344198
3/28/2012,4.855471741,,,,4.855471741,4.855471741
3/29/2012,4.844451899,,,,4.844451899,4.844451899
3/30/2012,4.857231134,,,,4.857231134,4.857231134
3/31/2012,4.910169411,,,,4.910169411,4.910169411
4/1/2012,4.793125549,,,,4.793125549,4.793125549
4/2/2012,4.92604845,,,,4.92604845,4.92604845
4/3/2012,4.970737857,,,,4.970737857,4.970737857
4/4/2012,4.915193975,,,,4.915193975,4.915193975
4/5/2012,4.965023517,,,,4.965023517,4.965023517
4/6/2012,4.881617964,,,,4.881617964,4.881617964
4/7/2012,4.791594609,,,,4.791594609,4.791594609
4/8/2012,4.751308199,,,,4.751308199,4.751308199
4/9/2012,4.773733426,,,,4.773733426,4.773733426
4/10/2012,4.814052982,,,,4.814052982,4.814052982
4/11/2012,4.870963667,,,,4.870963667,4.870963667
4/12/2012,4.846710661,,,,4.846710661,4.846710661
4/13/2012,4.894767466,,,,4.894767466,4.894767466
4/14/2012,4.971651592,,,,4.971651592,4.971651592
4/15/2012,4.956882095,,,,4.956882095,4.956882095
4/16/2012,4.957136721,,,,4.957136721,4.957136721
4/17/2012,4.981611076,,,,4.981611076,4.981611076
4/18/2012,5.101675774,,,,5.101675774,5.101675774
4/19/2012,5.114057551,,,,5.114057551,5.114057551
4/20/2012,5.16852483,,,,5.16852483,5.16852483
4/21/2012,5.257035004,,,,5.257035004,5.257035004
4/22/2012,5.21099099,,,,5.21099099,5.21099099
4/23/2012,5.144193354,,,,5.144193354,5.144193354
4/24/2012,5.08418891,,,,5.08418891,5.08418891
4/25/2012,5.014640183,,,,5.014640183,5.014640183
4/26/2012,5.021984812,,,,5.021984812,5.021984812
4/27/2012,5.011118942,,,,5.011118942,5.011118942
4/28/2012,4.959823845,,,,4.959823845,4.959823845
4/29/2012,4.88020974,,,,4.88020974,4.88020974
4/30/2012,4.946262214,,,,4.946262214,4.946262214
5/1/2012,4.974239214,,,,4.974239214,4.974239214
5/2/2012,5.074760564,,,,5.074760564,5.074760564
5/3/2012,5.105871496,,,,5.105871496,5.105871496
5/4/2012,5.114957826,,,,5.114957826,5.114957826
5/5/2012,5.06578518,,,,5.06578518,5.06578518
5/6/2012,5.052648585,,,,5.052648585,5.052648585
5/7/2012,5.034455207,,,,5.034455207,5.034455207
5/8/2012,5.046195397,,,,5.046195397,5.046195397
5/9/2012,5.038552956,,,,5.038552956,5.038552956
5/10/2012,4.990709977,,,,4.990709977,4.990709977
5/11/2012,4.926692095,,,,4.926692095,4.926692095
5/12/2012,4.926870786,,,,4.926870786,4.926870786
5/13/2012,4.941787485,,,,4.941787485,4.941787485
5/14/2012,4.926558852,,,,4.926558852,4.926558852
5/15/2012,4.963953886,,,,4.963953886,4.963953886
5/16/2012,5.010855537,,,,5.010855537,5.010855537
5/17/2012,5.025263325,,,,5.025263325,5.025263325
5/18/2012,5.049470119,,,,5.049470119,5.049470119
5/19/2012,5.068655756,,,,5.068655756,5.068655756
5/20/2012,5.073992605,,,,5.073992605,5.073992605
5/21/2012,5.059463227,,,,5.059463227,5.059463227
5/22/2012,5.051251411,,,,5.051251411,5.051251411
5/23/2012,5.064088852,,,,5.064088852,5.064088852
5/24/2012,5.092208336,,,,5.092208336,5.092208336
5/25/2012,5.087494986,,,,5.087494986,5.087494986
5/26/2012,5.088376086,,,,5.088376086,5.088376086
5/27/2012,5.053798711,,,,5.053798711,5.053798711
5/28/2012,5.078980549,,,,5.078980549,5.078980549
5/29/2012,5.070216552,,,,5.070216552,5.070216552
5/30/2012,5.120105923,,,,5.120105923,5.120105923
5/31/2012,5.128888162,,,,5.128888162,5.128888162
6/1/2012,5.209499742,,,,5.209499742,5.209499742
6/2/2012,5.19455918,,,,5.19455918,5.19455918
6/3/2012,5.193008171,,,,5.193008171,5.193008171
6/4/2012,5.184613775,,,,5.184613775,5.184613775
6/5/2012,5.363019775,,,,5.363019775,5.363019775
6/6/2012,5.436848796,,,,5.436848796,5.436848796
6/7/2012,5.472754606,,,,5.472754606,5.472754606
6/8/2012,5.56445249,,,,5.56445249,5.56445249
6/9/2012,5.573950772,,,,5.573950772,5.573950772
6/10/2012,5.464332274,,,,5.464332274,5.464332274
6/11/2012,5.459826222,,,,5.459826222,5.459826222
6/12/2012,5.869035415,,,,5.869035415,5.869035415
6/13/2012,5.857816719,,,,5.857816719,5.857816719
6/14/2012,5.840829795,,,,5.840829795,5.840829795
6/15/2012,5.860209244,,,,5.860209244,5.860209244
6/16/2012,6.363304049,,,,6.363304049,6.363304049
6/17/2012,6.317895033,,,,6.317895033,6.317895033
6/18/2012,6.144664238,,,,6.144664238,6.144664238
6/19/2012,6.412409314,,,,6.412409314,6.412409314
6/20/2012,6.5353361,,,,6.5353361,6.5353361
6/21/2012,6.658067951,,,,6.658067951,6.658067951
6/22/2012,6.610685361,,,,6.610685361,6.610685361
6/23/2012,6.44534835,,,,6.44534835,6.44534835
6/24/2012,6.394476117,,,,6.394476117,6.394476117
6/25/2012,6.246179311,,,,6.246179311,6.246179311
6/26/2012,6.332894483,,,,6.332894483,6.332894483
6/27/2012,6.539048795,,,,6.539048795,6.539048795
6/28/2012,6.275629395,,,,6.275629395,6.275629395
6/29/2012,6.510006245,,,,6.510006245,6.510006245
6/30/2012,6.525449743,,,,6.525449743,6.525449743
7/1/2012,6.551782021,,,,6.551782021,6.551782021
7/2/2012,6.589224154,,,,6.589224154,6.589224154
7/3/2012,6.570104511,,,,6.570104511,6.570104511
7/4/2012,6.47497299,,,,6.47497299,6.47497299
7/5/2012,6.604178086,,,,6.604178086,6.604178086
7/6/2012,6.521873838,,,,6.521873838,6.521873838
7/7/2012,6.665453073,,,,6.665453073,6.665453073
7/8/2012,6.60374864,,,,6.60374864,6.60374864
7/9/2012,6.794332059,,,,6.794332059,6.794332059
7/10/2012,7.025675651,,,,7.025675651,7.025675651
7/11/2012,7.112011553,,,,7.112011553,7.112011553
7/12/2012,7.183071663,,,,7.183071663,7.183071663
7/13/2012,7.591308897,,,,7.591308897,7.591308897
7/14/2012,7.539323869,,,,7.539323869,7.539323869
7/15/2012,7.501934014,,,,7.501934014,7.501934014
7/16/2012,7.639207856,,,,7.639207856,7.639207856
7/17/2012,8.20320787,,,,8.20320787,8.20320787
7/18/2012,8.72959502,,,,8.72959502,8.72959502
7/19/2012,9.059627756,,,,9.059627756,9.059627756
7/20/2012,8.185138153,,,,8.185138153,8.185138153
7/21/2012,8.633551715,,,,8.633551715,8.633551715
7/22/2012,8.572671613,,,,8.572671613,8.572671613
7/23/2012,8.594994774,,,,8.594994774,8.594994774
7/24/2012,8.582873865,,,,8.582873865,8.582873865
7/25/2012,8.510947683,,,,8.510947683,8.510947683
7/26/2012,8.624823362,,,,8.624823362,8.624823362
7/27/2012,8.864647244,,,,8.864647244,8.864647244
7/28/2012,8.904792811,,,,8.904792811,8.904792811
7/29/2012,8.731332241,,,,8.731332241,8.731332241
7/30/2012,8.69707708,,,,8.69707708,8.69707708
7/31/2012,9.167351241,,,,9.167351241,9.167351241
8/1/2012,9.327531205,,,,9.327531205,9.327531205
8/2/2012,9.577362862,,,,9.577362862,9.577362862
8/3/2012,10.78000704,,,,10.78000704,10.78000704
8/4/2012,10.74870507,,,,10.74870507,10.74870507
8/5/2012,10.45455081,,,,10.45455081,10.45455081
8/6/2012,10.73715313,,,,10.73715313,10.73715313
8/7/2012,10.76593214,,,,10.76593214,10.76593214
8/8/2012,10.89527157,,,,10.89527157,10.89527157
8/9/2012,11.20982042,,,,11.20982042,11.20982042
8/10/2012,11.09673924,,,,11.09673924,11.09673924
8/11/2012,11.31506314,,,,11.31506314,11.31506314
8/12/2012,11.46597682,,,,11.46597682,11.46597682
8/13/2012,11.62952311,,,,11.62952311,11.62952311
8/14/2012,12.04969623,,,,12.04969623,12.04969623
8/15/2012,12.50655107,,,,12.50655107,12.50655107
8/16/2012,13.30367745,,,,13.30367745,13.30367745
8/17/2012,14.24760347,,,,14.24760347,14.24760347
8/18/2012,11.62628548,,,,11.62628548,11.62628548
8/19/2012,8.977472352,,,,8.977472352,8.977472352
8/20/2012,9.063189723,,,,9.063189723,9.063189723
8/21/2012,10.14470221,,,,10.14470221,10.14470221
8/22/2012,10.29958933,,,,10.29958933,10.29958933
8/23/2012,9.997213237,,,,9.997213237,9.997213237
8/24/2012,10.11577659,,,,10.11577659,10.11577659
8/25/2012,10.40185103,,,,10.40185103,10.40185103
8/26/2012,10.47748745,,,,10.47748745,10.47748745
8/27/2012,11.12101929,,,,11.12101929,11.12101929
8/28/2012,10.94777809,,,,10.94777809,10.94777809
8/29/2012,10.77971376,,,,10.77971376,10.77971376
8/30/2012,10.72205352,,,,10.72205352,10.72205352
8/31/2012,10.29639158,,,,10.29639158,10.29639158
9/1/2012,9.965799611,,,,9.965799611,9.965799611
9/2/2012,9.915654315,,,,9.915654315,9.915654315
9/3/2012,10.32639023,,,,10.32639023,10.32639023
9/4/2012,10.32263363,,,,10.32263363,10.32263363
9/5/2012,10.47986036,,,,10.47986036,10.47986036
9/6/2012,10.87222787,,,,10.87222787,10.87222787
9/7/2012,11.007146,,,,11.007146,11.007146
9/8/2012,10.88360024,,,,10.88360024,10.88360024
9/9/2012,10.90040845,,,,10.90040845,10.90040845
9/10/2012,10.90335084,,,,10.90335084,10.90335084
9/11/2012,10.79243927,,,,10.79243927,10.79243927
9/12/2012,11.0174831,,,,11.0174831,11.0174831
9/13/2012,11.2659579,,,,11.2659579,11.2659579
9/14/2012,11.33544993,,,,11.33544993,11.33544993
9/15/2012,11.54741789,,,,11.54741789,11.54741789
9/16/2012,11.66584585,,,,11.66584585,11.66584585
9/17/2012,11.73627966,,,,11.73627966,11.73627966
9/18/2012,11.87250665,,,,11.87250665,11.87250665
9/19/2012,12.30938714,,,,12.30938714,12.30938714
9/20/2012,12.4291649,,,,12.4291649,12.4291649
9/21/2012,12.17068433,,,,12.17068433,12.17068433
9/22/2012,12.06613522,,,,12.06613522,12.06613522
9/23/2012,11.90228019,,,,11.90228019,11.90228019
9/24/2012,11.86203541,,,,11.86203541,11.86203541
9/25/2012,11.8865031,,,,11.8865031,11.8865031
9/26/2012,12.02959198,,,,12.02959198,12.02959198
9/27/2012,12.11087321,,,,12.11087321,12.11087321
9/28/2012,12.03030632,,,,12.03030632,12.03030632
9/29/2012,12.20996335,,,,12.20996335,12.20996335
9/30/2012,12.19064104,,,,12.19064104,12.19064104
10/1/2012,12.02118882,,,,12.02118882,12.02118882
10/2/2012,12.45305953,,,,12.45305953,12.45305953
10/3/2012,12.7854707,,,,12.7854707,12.7854707
10/4/2012,12.70286113,,,,12.70286113,12.70286113
10/5/2012,12.33615535,,,,12.33615535,12.33615535
10/6/2012,12.4181654,,,,12.4181654,12.4181654
10/7/2012,11.99393183,,,,11.99393183,11.99393183
10/8/2012,11.07576485,,,,11.07576485,11.07576485
10/9/2012,11.9406979,,,,11.9406979,11.9406979
10/10/2012,11.97530783,,,,11.97530783,11.97530783
10/11/2012,11.82539883,,,,11.82539883,11.82539883
10/12/2012,11.9990839,,,,11.9990839,11.9990839
10/13/2012,11.91114401,,,,11.91114401,11.91114401
10/14/2012,11.84174313,,,,11.84174313,11.84174313
10/15/2012,11.48171173,,,,11.48171173,11.48171173
10/16/2012,11.60819897,,,,11.60819897,11.60819897
10/17/2012,11.69120519,,,,11.69120519,11.69120519
10/18/2012,11.78403146,,,,11.78403146,11.78403146
10/19/2012,11.72180317,,,,11.72180317,11.72180317
10/20/2012,11.62373103,,,,11.62373103,11.62373103
10/21/2012,11.45165443,,,,11.45165443,11.45165443
10/22/2012,11.48200839,,,,11.48200839,11.48200839
10/23/2012,11.50126185,,,,11.50126185,11.50126185
10/24/2012,11.3631477,,,,11.3631477,11.3631477
10/25/2012,11.01671431,,,,11.01671431,11.01671431
10/26/2012,10.36325924,,,,10.36325924,10.36325924
10/27/2012,9.987230481,,,,9.987230481,9.987230481
10/28/2012,10.52249271,,,,10.52249271,10.52249271
10/29/2012,10.61758435,,,,10.61758435,10.61758435
10/30/2012,10.66416302,,,,10.66416302,10.66416302
10/31/2012,10.84241161,,,,10.84241161,10.84241161
11/1/2012,10.91624923,,,,10.91624923,10.91624923
11/2/2012,10.68248196,,,,10.68248196,10.68248196
11/3/2012,10.54548823,,,,10.54548823,10.54548823
11/4/2012,10.50868636,,,,10.50868636,10.50868636
11/5/2012,10.59883162,,,,10.59883162,10.59883162
11/6/2012,10.64485695,,,,10.64485695,10.64485695
11/7/2012,10.68416108,,,,10.68416108,10.68416108
11/8/2012,10.58092646,,,,10.58092646,10.58092646
11/9/2012,10.76725386,,,,10.76725386,10.76725386
11/10/2012,10.77864028,,,,10.77864028,10.77864028
11/11/2012,10.72814999,,,,10.72814999,10.72814999
11/12/2012,10.85153451,,,,10.85153451,10.85153451
11/13/2012,10.90771289,,,,10.90771289,10.90771289
11/14/2012,10.91357038,,,,10.91357038,10.91357038
11/15/2012,10.97492416,,,,10.97492416,10.97492416
11/16/2012,11.17066546,,,,11.17066546,11.17066546
11/17/2012,11.53519887,,,,11.53519887,11.53519887
11/18/2012,11.46972418,,,,11.46972418,11.46972418
11/19/2012,11.37381638,,,,11.37381638,11.37381638
11/20/2012,11.59534502,,,,11.59534502,11.59534502
11/21/2012,11.51558355,,,,11.51558355,11.51558355
11/22/2012,11.81358665,,,,11.81358665,11.81358665
11/23/2012,12.05929808,,,,12.05929808,12.05929808
11/24/2012,12.17139669,,,,12.17139669,12.17139669
11/25/2012,12.2867366,,,,12.2867366,12.2867366
11/26/2012,12.21702322,,,,12.21702322,12.21702322
11/27/2012,11.98955695,,,,11.98955695,11.98955695
11/28/2012,12.15862167,,,,12.15862167,12.15862167
11/29/2012,12.27839799,,,,12.27839799,12.27839799
11/30/2012,12.34214336,,,,12.34214336,12.34214336
12/1/2012,12.40484899,,,,12.40484899,12.40484899
12/2/2012,12.37411714,,,,12.37411714,12.37411714
12/3/2012,12.44240256,,,,12.44240256,12.44240256
12/4/2012,12.71384279,,,,12.71384279,12.71384279
12/5/2012,13.12332274,,,,13.12332274,13.12332274
12/6/2012,13.28405027,,,,13.28405027,13.28405027
12/7/2012,13.33334872,,,,13.33334872,13.33334872
12/8/2012,13.33234765,,,,13.33234765,13.33234765
12/9/2012,13.19987475,,,,13.19987475,13.19987475
12/10/2012,13.25119338,,,,13.25119338,13.25119338
12/11/2012,13.31560428,,,,13.31560428,13.31560428
12/12/2012,13.39505793,,,,13.39505793,13.39505793
12/13/2012,13.33691903,,,,13.33691903,13.33691903
12/14/2012,13.66730935,,,,13.66730935,13.66730935
12/15/2012,13.32529736,,,,13.32529736,13.32529736
12/16/2012,13.33902427,,,,13.33902427,13.33902427
12/17/2012,13.03557825,,,,13.03557825,13.03557825
12/18/2012,13.02818085,,,,13.02818085,13.02818085
12/19/2012,13.21333764,,,,13.21333764,13.21333764
12/20/2012,13.30225482,,,,13.30225482,13.30225482
12/21/2012,13.25411227,,,,13.25411227,13.25411227
12/22/2012,13.2316188,,,,13.2316188,13.2316188
12/23/2012,13.13310927,,,,13.13310927,13.13310927
12/24/2012,13.09604542,,,,13.09604542,13.09604542
12/25/2012,13.15220376,,,,13.15220376,13.15220376
12/26/2012,13.05595455,,,,13.05595455,13.05595455
12/27/2012,13.08480895,,,,13.08480895,13.08480895
12/28/2012,13.14542757,,,,13.14542757,13.14542757
12/29/2012,13.21905438,,,,13.21905438,13.21905438
12/30/2012,13.23445344,,,,13.23445344,13.23445344
12/31/2012,13.16826667,,,,13.16826667,13.16826667
1/1/2013,13.00772298,,,,13.00772298,13.00772298
1/2/2013,13.09941936,,,,13.09941936,13.09941936
1/3/2013,13.13147666,,,,13.13147666,13.13147666
1/4/2013,13.0967234,,,,13.0967234,13.0967234
1/5/2013,13.13344922,,,,13.13344922,13.13344922
1/6/2013,13.10406368,,,,13.10406368,13.10406368
1/7/2013,13.14829516,,,,13.14829516,13.14829516
1/8/2013,13.33595772,,,,13.33595772,13.33595772
1/9/2013,13.4169206,,,,13.4169206,13.4169206
1/10/2013,13.79858699,,,,13.79858699,13.79858699
1/11/2013,13.97516435,,,,13.97516435,13.97516435
1/12/2013,13.93682752,,,,13.93682752,13.93682752
1/13/2013,13.74438642,,,,13.74438642,13.74438642
1/14/2013,13.94614386,,,,13.94614386,13.94614386
1/15/2013,14.14144886,,,,14.14144886,14.14144886
1/16/2013,14.40435267,,,,14.40435267,14.40435267
1/17/2013,14.94574544,,,,14.94574544,14.94574544
1/18/2013,15.4722584,,,,15.4722584,15.4722584
1/19/2013,15.40013848,,,,15.40013848,15.40013848
1/20/2013,15.51937345,,,,15.51937345,15.51937345
1/21/2013,16.29799581,,,,16.29799581,16.29799581
1/22/2013,17.21849436,,,,17.21849436,17.21849436
1/23/2013,17.28190591,,,,17.28190591,17.28190591
1/24/2013,18.09215726,,,,18.09215726,18.09215726
1/25/2013,17.10469187,,,,17.10469187,17.10469187
1/26/2013,17.05054509,,,,17.05054509,17.05054509
1/27/2013,17.46131401,,,,17.46131401,17.46131401
1/28/2013,18.02996007,,,,18.02996007,18.02996007
1/29/2013,19.17139452,,,,19.17139452,19.17139452
1/30/2013,19.11194508,,,,19.11194508,19.11194508
1/31/2013,20.0882572,,,,20.0882572,20.0882572
2/1/2013,20.58228326,,,,20.58228326,20.58228326
2/2/2013,19.66839491,,,,19.66839491,19.66839491
2/3/2013,20.17641518,,,,20.17641518,20.17641518
2/4/2013,20.430622,,,,20.430622,20.430622
2/5/2013,20.39514555,,,,20.39514555,20.39514555
2/6/2013,20.78926778,,,,20.78926778,20.78926778
